,source,target,weight
5742,Vidumavi,Isildur,1
5743,Vidumavi,Meneldil,1
5744,Vidumavi,Cemendur,1
5745,Vidumavi,E%C3%A4rendil_of_Gondor,1
5746,Vidumavi,Anardil,1
5747,Vidumavi,Ostoher,1
5748,Vidumavi,Turambar,1
5749,Vidumavi,Atanatar_I,1
5750,Vidumavi,Siriondil,2
5751,Vidumavi,Ber%C3%BAthiel,1
5752,Vidumavi,Tarannon_Falastur,1
5753,Vidumavi,E%C3%A4rnil_I,1
5754,Vidumavi,Ciryandil,1
5755,Vidumavi,Atanatar_II,1
5756,Vidumavi,Narmacil_I,1
5757,Vidumavi,R%C3%B3mendacil_II,1
5758,Vidumavi,Calimehtar,2
5759,Vidumavi,Aldamir,1
5760,Vidumavi,Angamait%C3%AB,1
5761,Vidumavi,Sangahyando,1
5762,Vidumavi,Minardil,1
5763,Vidumavi,Telemnar,1
5764,Vidumavi,Tarondor,1
5765,Vidumavi,Telumehtar,1
5766,Vidumavi,Narmacil_II,1
5767,Vidumavi,Arciryas,1
5768,Vidumavi,Calimmacil,1
5769,Vidumavi,Ondoher,1
5770,Vidumavi,F%C3%ADriel,1
5771,Vidumavi,Arvedui,1
5772,Vidumavi,E%C3%A4rnil_II,1
5773,Vidumavi,E%C3%A4rnur,1
5774,R%C3%B3mendacil_II,Atanatar_II,3
5775,R%C3%B3mendacil_II,Narmacil_I,3
5776,R%C3%B3mendacil_II,R%C3%B3mendacil_I,2
5777,R%C3%B3mendacil_II,Vidumavi,2
5778,R%C3%B3mendacil_II,Isildur,2
5779,R%C3%B3mendacil_II,Meneldil,2
5780,R%C3%B3mendacil_II,Cemendur,2
5781,R%C3%B3mendacil_II,E%C3%A4rendil_of_Gondor,2
5782,R%C3%B3mendacil_II,Anardil,2
5783,R%C3%B3mendacil_II,Ostoher,2
5784,R%C3%B3mendacil_II,Turambar,2
5785,R%C3%B3mendacil_II,Atanatar_I,2
5786,R%C3%B3mendacil_II,Siriondil,3
5787,R%C3%B3mendacil_II,Ber%C3%BAthiel,1
5788,R%C3%B3mendacil_II,Tarannon_Falastur,2
5789,R%C3%B3mendacil_II,E%C3%A4rnil_I,2
5790,R%C3%B3mendacil_II,Ciryandil,2
5791,R%C3%B3mendacil_II,Calimehtar,3
5792,R%C3%B3mendacil_II,Aldamir,2
5793,R%C3%B3mendacil_II,Angamait%C3%AB,1
5794,R%C3%B3mendacil_II,Sangahyando,1
5795,R%C3%B3mendacil_II,Minardil,2
5796,R%C3%B3mendacil_II,Telemnar,2
5797,R%C3%B3mendacil_II,Tarondor,2
5798,R%C3%B3mendacil_II,Telumehtar,2
5799,R%C3%B3mendacil_II,Narmacil_II,2
5800,R%C3%B3mendacil_II,Arciryas,1
5801,R%C3%B3mendacil_II,Calimmacil,1
5802,R%C3%B3mendacil_II,Ondoher,2
5803,R%C3%B3mendacil_II,F%C3%ADriel,1
5804,R%C3%B3mendacil_II,Arvedui,1
5805,R%C3%B3mendacil_II,E%C3%A4rnil_II,2
5806,R%C3%B3mendacil_II,E%C3%A4rnur,2
5807,R%C3%B3mendacil_II,Castamir_the_Usurper,1
5808,R%C3%B3mendacil_II,Hyarmendacil_II,1
5809,R%C3%B3mendacil_II,Aragorn_II_Elessar,1
5810,R%C3%B3mendacil_II,Eldarion,1
5811,Aranarth,Arvedui,4
5812,Aranarth,F%C3%ADriel,2
5813,Aranarth,Witch-king_of_Angmar,1
5814,Aranarth,E%C3%A4rnur,1
5815,Aranarth,Gandalf,1
5816,Aranarth,Sauron,1
5817,Aranarth,Arahael,6
5818,Aranarth,D%C3%ADrhael,1
5819,Aranarth,Isildur,1
5820,Aranarth,Elendur,1
5821,Aranarth,Aratan,1
5822,Aranarth,Ciryon,1
5823,Aranarth,Valandil,1
5824,Aranarth,Arantar,1
5825,Aranarth,Tarcil,1
5826,Aranarth,Tarondor_of_Arnor,1
5827,Aranarth,Valandur,1
5828,Aranarth,Elendur_of_Arnor,1
5829,Aranarth,E%C3%A4rendur_of_Arnor,1
5830,Aranarth,Amlaith,1
5831,Aranarth,Beleg_of_Arnor,1
5832,Aranarth,Mallor,1
5833,Aranarth,Celepharn,1
5834,Aranarth,Celebrindor,1
5835,Aranarth,Malvegil,1
5836,Aranarth,Argeleb_I,1
5837,Aranarth,Arveleg_I,1
5838,Aranarth,Araphor,1
5839,Aranarth,Argeleb_II,1
5840,Aranarth,Arvegil,1
5841,Aranarth,Arveleg_II,1
5842,Aranarth,Araval,1
5843,Aranarth,Ondoher,1
5844,Aranarth,Araphant,1
5845,Aranarth,Aranuir,2
5846,Aranarth,Aravir,2
5847,Aranarth,Aragorn_I,2
5848,Aranarth,Araglas,2
5849,Aranarth,Arahad_I,2
5850,Aranarth,Aragost,2
5851,Aranarth,Aravorn,2
5852,Aranarth,Arahad_II,2
5853,Aranarth,Arassuil,2
5854,Aranarth,Arathorn_I,2
5855,Aranarth,Argonui,2
5856,Aranarth,Arador,2
5857,Aranarth,Arathorn_II,2
5858,Aranarth,Gilraen,1
5859,Aranarth,Eldarion,1
5860,Argeleb_I,Argeleb_II,3
5861,Argeleb_I,Malvegil,4
5862,Argeleb_I,Witch-king_of_Angmar,1
5863,Argeleb_I,Arveleg_I,4
5864,Argeleb_I,Isildur,2
5865,Argeleb_I,Elendur,1
5866,Argeleb_I,Aratan,1
5867,Argeleb_I,Ciryon,1
5868,Argeleb_I,Valandil,2
5869,Argeleb_I,Arantar,2
5870,Argeleb_I,Tarcil,2
5871,Argeleb_I,Tarondor_of_Arnor,2
5872,Argeleb_I,Valandur,2
5873,Argeleb_I,Elendur_of_Arnor,2
5874,Argeleb_I,E%C3%A4rendur_of_Arnor,2
5875,Argeleb_I,Amlaith,2
5876,Argeleb_I,Beleg_of_Arnor,2
5877,Argeleb_I,Mallor,2
5878,Argeleb_I,Celepharn,2
5879,Argeleb_I,Celebrindor,2
5880,Argeleb_I,Araphor,2
5881,Argeleb_I,Arvegil,2
5882,Argeleb_I,Arveleg_II,2
5883,Argeleb_I,Araval,2
5884,Argeleb_I,Ondoher,1
5885,Argeleb_I,Araphant,2
5886,Argeleb_I,Arvedui,2
5887,Argeleb_I,F%C3%ADriel,1
5888,Argeleb_I,Aranarth,1
5889,Argeleb_I,Arahael,1
5890,Argeleb_I,Aranuir,1
5891,Argeleb_I,Aravir,1
5892,Argeleb_I,Aragorn_I,1
5893,Argeleb_I,Araglas,1
5894,Argeleb_I,Arahad_I,1
5895,Argeleb_I,Aragost,1
5896,Argeleb_I,Aravorn,1
5897,Argeleb_I,Arahad_II,1
5898,Argeleb_I,Arassuil,1
5899,Argeleb_I,Arathorn_I,1
5900,Argeleb_I,Argonui,1
5901,Argeleb_I,Arador,1
5902,Argeleb_I,Arathorn_II,1
5903,Argeleb_I,Gilraen,1
5904,Argeleb_I,Eldarion,2
5905,Argeleb_I,Aragorn_II_Elessar,1
5906,Malvegil,Celebrindor,4
5907,Malvegil,Argeleb_I,4
5908,Malvegil,Isildur,2
5909,Malvegil,Elendur,1
5910,Malvegil,Aratan,1
5911,Malvegil,Ciryon,1
5912,Malvegil,Valandil,2
5913,Malvegil,Arantar,2
5914,Malvegil,Tarcil,2
5915,Malvegil,Tarondor_of_Arnor,2
5916,Malvegil,Valandur,2
5917,Malvegil,Elendur_of_Arnor,2
5918,Malvegil,E%C3%A4rendur_of_Arnor,2
5919,Malvegil,Amlaith,2
5920,Malvegil,Beleg_of_Arnor,2
5921,Malvegil,Mallor,2
5922,Malvegil,Celepharn,2
5923,Malvegil,Arveleg_I,2
5924,Malvegil,Araphor,2
5925,Malvegil,Argeleb_II,2
5926,Malvegil,Arvegil,2
5927,Malvegil,Arveleg_II,2
5928,Malvegil,Araval,2
5929,Malvegil,Ondoher,1
5930,Malvegil,Araphant,2
5931,Malvegil,Arvedui,2
5932,Malvegil,F%C3%ADriel,1
5933,Malvegil,Aranarth,1
5934,Malvegil,Arahael,1
5935,Malvegil,Aranuir,1
5936,Malvegil,Aravir,1
5937,Malvegil,Aragorn_I,1
5938,Malvegil,Araglas,1
5939,Malvegil,Arahad_I,1
5940,Malvegil,Aragost,1
5941,Malvegil,Aravorn,1
5942,Malvegil,Arahad_II,1
5943,Malvegil,Arassuil,1
5944,Malvegil,Arathorn_I,1
5945,Malvegil,Argonui,1
5946,Malvegil,Arador,1
5947,Malvegil,Arathorn_II,1
5948,Malvegil,Gilraen,1
5949,Malvegil,Eldarion,2
5950,Malvegil,Aragorn_II_Elessar,1
5951,Celebrindor,Celepharn,4
5952,Celebrindor,Malvegil,4
5953,Celebrindor,Isildur,2
5954,Celebrindor,Elendur,1
5955,Celebrindor,Aratan,1
5956,Celebrindor,Ciryon,1
5957,Celebrindor,Valandil,2
5958,Celebrindor,Arantar,2
5959,Celebrindor,Tarcil,2
5960,Celebrindor,Tarondor_of_Arnor,2
5961,Celebrindor,Valandur,2
5962,Celebrindor,Elendur_of_Arnor,2
5963,Celebrindor,E%C3%A4rendur_of_Arnor,2
5964,Celebrindor,Amlaith,2
5965,Celebrindor,Beleg_of_Arnor,2
5966,Celebrindor,Mallor,2
5967,Celebrindor,Argeleb_I,2
5968,Celebrindor,Arveleg_I,2
5969,Celebrindor,Araphor,2
5970,Celebrindor,Argeleb_II,2
5971,Celebrindor,Arvegil,2
5972,Celebrindor,Arveleg_II,2
5973,Celebrindor,Araval,2
5974,Celebrindor,Ondoher,1
5975,Celebrindor,Araphant,2
5976,Celebrindor,Arvedui,2
5977,Celebrindor,F%C3%ADriel,1
5978,Celebrindor,Aranarth,1
5979,Celebrindor,Arahael,1
5980,Celebrindor,Aranuir,1
5981,Celebrindor,Aravir,1
5982,Celebrindor,Aragorn_I,1
5983,Celebrindor,Araglas,1
5984,Celebrindor,Arahad_I,1
5985,Celebrindor,Aragost,1
5986,Celebrindor,Aravorn,1
5987,Celebrindor,Arahad_II,1
5988,Celebrindor,Arassuil,1
5989,Celebrindor,Arathorn_I,1
5990,Celebrindor,Argonui,1
5991,Celebrindor,Arador,1
5992,Celebrindor,Arathorn_II,1
5993,Celebrindor,Gilraen,1
5994,Celebrindor,Eldarion,2
5995,Celebrindor,Aragorn_II_Elessar,1
5996,Celepharn,Mallor,4
5997,Celepharn,Beleg_of_Arnor,3
5998,Celepharn,Atanatar_II,1
5999,Celepharn,Celebrindor,4
6000,Celepharn,Isildur,2
6001,Celepharn,Elendur,1
6002,Celepharn,Aratan,1
6003,Celepharn,Ciryon,1
6004,Celepharn,Valandil,2
6005,Celepharn,Arantar,2
6006,Celepharn,Tarcil,2
6007,Celepharn,Tarondor_of_Arnor,2
6008,Celepharn,Valandur,2
6009,Celepharn,Elendur_of_Arnor,2
6010,Celepharn,E%C3%A4rendur_of_Arnor,2
6011,Celepharn,Amlaith,2
6012,Celepharn,Malvegil,2
6013,Celepharn,Argeleb_I,2
6014,Celepharn,Arveleg_I,2
6015,Celepharn,Araphor,2
6016,Celepharn,Argeleb_II,2
6017,Celepharn,Arvegil,2
6018,Celepharn,Arveleg_II,2
6019,Celepharn,Araval,2
6020,Celepharn,Ondoher,1
6021,Celepharn,Araphant,2
6022,Celepharn,Arvedui,2
6023,Celepharn,F%C3%ADriel,1
6024,Celepharn,Aranarth,1
6025,Celepharn,Arahael,1
6026,Celepharn,Aranuir,1
6027,Celepharn,Aravir,1
6028,Celepharn,Aragorn_I,1
6029,Celepharn,Araglas,1
6030,Celepharn,Arahad_I,1
6031,Celepharn,Aragost,1
6032,Celepharn,Aravorn,1
6033,Celepharn,Arahad_II,1
6034,Celepharn,Arassuil,1
6035,Celepharn,Arathorn_I,1
6036,Celepharn,Argonui,1
6037,Celepharn,Arador,1
6038,Celepharn,Arathorn_II,1
6039,Celepharn,Gilraen,1
6040,Celepharn,Eldarion,2
6041,Celepharn,Aragorn_II_Elessar,1
6042,Mallor,Beleg_of_Arnor,4
6043,Mallor,Sauron,1
6044,Mallor,Celepharn,4
6045,Mallor,Isildur,2
6046,Mallor,Elendur,1
6047,Mallor,Aratan,1
6048,Mallor,Ciryon,1
6049,Mallor,Valandil,2
6050,Mallor,Arantar,2
6051,Mallor,Tarcil,2
6052,Mallor,Tarondor_of_Arnor,2
6053,Mallor,Valandur,2
6054,Mallor,Elendur_of_Arnor,2
6055,Mallor,E%C3%A4rendur_of_Arnor,2
6056,Mallor,Amlaith,2
6057,Mallor,Celebrindor,2
6058,Mallor,Malvegil,2
6059,Mallor,Argeleb_I,2
6060,Mallor,Arveleg_I,2
6061,Mallor,Araphor,2
6062,Mallor,Argeleb_II,2
6063,Mallor,Arvegil,2
6064,Mallor,Arveleg_II,2
6065,Mallor,Araval,2
6066,Mallor,Ondoher,1
6067,Mallor,Araphant,2
6068,Mallor,Arvedui,2
6069,Mallor,F%C3%ADriel,1
6070,Mallor,Aranarth,1
6071,Mallor,Arahael,1
6072,Mallor,Aranuir,1
6073,Mallor,Aravir,1
6074,Mallor,Aragorn_I,1
6075,Mallor,Araglas,1
6076,Mallor,Arahad_I,1
6077,Mallor,Aragost,1
6078,Mallor,Aravorn,1
6079,Mallor,Arahad_II,1
6080,Mallor,Arassuil,1
6081,Mallor,Arathorn_I,1
6082,Mallor,Argonui,1
6083,Mallor,Arador,1
6084,Mallor,Arathorn_II,1
6085,Mallor,Gilraen,1
6086,Mallor,Eldarion,2
6087,Mallor,Aragorn_II_Elessar,1
6088,Beleg_of_Arnor,Amlaith,4
6089,Beleg_of_Arnor,Sauron,1
6090,Beleg_of_Arnor,Mallor,4
6091,Beleg_of_Arnor,Isildur,2
6092,Beleg_of_Arnor,Elendur,1
6093,Beleg_of_Arnor,Aratan,1
6094,Beleg_of_Arnor,Ciryon,1
6095,Beleg_of_Arnor,Valandil,2
6096,Beleg_of_Arnor,Arantar,2
6097,Beleg_of_Arnor,Tarcil,2
6098,Beleg_of_Arnor,Tarondor_of_Arnor,2
6099,Beleg_of_Arnor,Valandur,2
6100,Beleg_of_Arnor,Elendur_of_Arnor,2
6101,Beleg_of_Arnor,E%C3%A4rendur_of_Arnor,2
6102,Beleg_of_Arnor,Celepharn,2
6103,Beleg_of_Arnor,Celebrindor,2
6104,Beleg_of_Arnor,Malvegil,2
6105,Beleg_of_Arnor,Argeleb_I,2
6106,Beleg_of_Arnor,Arveleg_I,2
6107,Beleg_of_Arnor,Araphor,2
6108,Beleg_of_Arnor,Argeleb_II,2
6109,Beleg_of_Arnor,Arvegil,2
6110,Beleg_of_Arnor,Arveleg_II,2
6111,Beleg_of_Arnor,Araval,2
6112,Beleg_of_Arnor,Ondoher,1
6113,Beleg_of_Arnor,Araphant,2
6114,Beleg_of_Arnor,Arvedui,2
6115,Beleg_of_Arnor,F%C3%ADriel,1
6116,Beleg_of_Arnor,Aranarth,1
6117,Beleg_of_Arnor,Arahael,1
6118,Beleg_of_Arnor,Aranuir,1
6119,Beleg_of_Arnor,Aravir,1
6120,Beleg_of_Arnor,Aragorn_I,1
6121,Beleg_of_Arnor,Araglas,1
6122,Beleg_of_Arnor,Arahad_I,1
6123,Beleg_of_Arnor,Aragost,1
6124,Beleg_of_Arnor,Aravorn,1
6125,Beleg_of_Arnor,Arahad_II,1
6126,Beleg_of_Arnor,Arassuil,1
6127,Beleg_of_Arnor,Arathorn_I,1
6128,Beleg_of_Arnor,Argonui,1
6129,Beleg_of_Arnor,Arador,1
6130,Beleg_of_Arnor,Arathorn_II,1
6131,Beleg_of_Arnor,Gilraen,1
6132,Beleg_of_Arnor,Eldarion,2
6133,Beleg_of_Arnor,Aragorn_II_Elessar,1
6134,Araphant,Araval,4
6135,Araphant,Seers,1
6136,Araphant,Arvedui,5
6137,Araphant,Ondoher,2
6138,Araphant,F%C3%ADriel,2
6139,Araphant,Isildur,3
6140,Araphant,E%C3%A4rnil_II,1
6141,Araphant,Elendur,1
6142,Araphant,Aratan,1
6143,Araphant,Ciryon,1
6144,Araphant,Valandil,2
6145,Araphant,Arantar,2
6146,Araphant,Tarcil,2
6147,Araphant,Tarondor_of_Arnor,2
6148,Araphant,Valandur,2
6149,Araphant,Elendur_of_Arnor,2
6150,Araphant,E%C3%A4rendur_of_Arnor,2
6151,Araphant,Amlaith,2
6152,Araphant,Beleg_of_Arnor,2
6153,Araphant,Mallor,2
6154,Araphant,Celepharn,2
6155,Araphant,Celebrindor,2
6156,Araphant,Malvegil,2
6157,Araphant,Argeleb_I,2
6158,Araphant,Arveleg_I,2
6159,Araphant,Araphor,2
6160,Araphant,Argeleb_II,2
6161,Araphant,Arvegil,2
6162,Araphant,Arveleg_II,2
6163,Araphant,Aranarth,1
6164,Araphant,Arahael,1
6165,Araphant,Aranuir,1
6166,Araphant,Aravir,1
6167,Araphant,Aragorn_I,1
6168,Araphant,Araglas,1
6169,Araphant,Arahad_I,1
6170,Araphant,Aragost,1
6171,Araphant,Aravorn,1
6172,Araphant,Arahad_II,1
6173,Araphant,Arassuil,1
6174,Araphant,Arathorn_I,1
6175,Araphant,Argonui,1
6176,Araphant,Arador,1
6177,Araphant,Arathorn_II,1
6178,Araphant,Gilraen,1
6179,Araphant,Eldarion,2
6180,Araphant,Aragorn_II_Elessar,1
6181,Tar-Minastir,Sauron,1
6182,Tar-Minastir,Gil-galad,1
6183,Tar-Minastir,Isilmo,2
6184,Tar-Minastir,Tar-Telperi%C3%ABn,4
6185,Tar-Minastir,Tar-S%C3%BArion,3
6186,Tar-Minastir,Ciryatur,1
6187,Tar-Minastir,Tar-Ciryatan,4
6188,Tar-Minastir,Elros,2
6189,Tar-Minastir,Vardamir_N%C3%B3limon,2
6190,Tar-Minastir,Tind%C3%B3miel,1
6191,Tar-Minastir,Manwendil,1
6192,Tar-Minastir,Atanalcar,1
6193,Tar-Minastir,Tar-Amandil,2
6194,Tar-Minastir,Vardilm%C3%AB,1
6195,Tar-Minastir,Nolondil,1
6196,Tar-Minastir,Tar-Elendil,2
6197,Tar-Minastir,Mairen,1
6198,Tar-Minastir,Y%C3%A1vien,1
6199,Tar-Minastir,Oromendil,1
6200,Tar-Minastir,Axantur,1
6201,Tar-Minastir,Lindiss%C3%AB,1
6202,Tar-Minastir,Cemendur,1
6203,Tar-Minastir,V%C3%ABantur,1
6204,Tar-Minastir,Hallatan,1
6205,Tar-Minastir,Silmari%C3%ABn,1
6206,Tar-Minastir,Isilm%C3%AB,1
6207,Tar-Minastir,Tar-Meneldur,2
6208,Tar-Minastir,Almarian,1
6209,Tar-Minastir,Valandil_of_And%C3%BAni%C3%AB,1
6210,Tar-Minastir,Erendis,1
6211,Tar-Minastir,Tar-Aldarion,2
6212,Tar-Minastir,Ailinel,1
6213,Tar-Minastir,Almiel,1
6214,Tar-Minastir,Hallacar,1
6215,Tar-Minastir,Tar-Ancalim%C3%AB,2
6216,Tar-Minastir,Soronto,1
6217,Tar-Minastir,Tar-An%C3%A1rion,2
6218,Tar-Minastir,Tar-Atanamir,2
6219,Tar-Minastir,Tar-Ancalimon,2
6220,Tar-Minastir,Tar-Telemmait%C3%AB,2
6221,Tar-Minastir,Herucalmo,2
6222,Tar-Minastir,Tar-Vanimeld%C3%AB,2
6223,Tar-Minastir,Tar-Alcarin,2
6224,Tar-Minastir,Tar-Calmacil,2
6225,Tar-Minastir,Tar-Ardamin,2
6226,Tar-Minastir,Gimilzagar,1
6227,Tar-Minastir,Ar-Ad%C3%BBnakh%C3%B4r,2
6228,Tar-Minastir,Ar-Zimrath%C3%B4n,2
6229,Tar-Minastir,Ar-Sakalth%C3%B4r,2
6230,Tar-Minastir,Tar-Palantir,2
6231,Tar-Minastir,Gimilkh%C3%A2d,1
6232,Tar-Minastir,Ar-Pharaz%C3%B4n,2
6233,Tar-Ciryatan,Tar-Minastir,4
6234,Tar-Ciryatan,Tar-Atanamir,4
6235,Tar-Ciryatan,Witch-king_of_Angmar,1
6236,Tar-Ciryatan,Elros,2
6237,Tar-Ciryatan,Vardamir_N%C3%B3limon,2
6238,Tar-Ciryatan,Tind%C3%B3miel,1
6239,Tar-Ciryatan,Manwendil,1
6240,Tar-Ciryatan,Atanalcar,1
6241,Tar-Ciryatan,Tar-Amandil,2
6242,Tar-Ciryatan,Vardilm%C3%AB,1
6243,Tar-Ciryatan,Nolondil,1
6244,Tar-Ciryatan,Tar-Elendil,2
6245,Tar-Ciryatan,Mairen,1
6246,Tar-Ciryatan,Y%C3%A1vien,1
6247,Tar-Ciryatan,Oromendil,1
6248,Tar-Ciryatan,Axantur,1
6249,Tar-Ciryatan,Lindiss%C3%AB,1
6250,Tar-Ciryatan,Cemendur,1
6251,Tar-Ciryatan,V%C3%ABantur,1
6252,Tar-Ciryatan,Hallatan,1
6253,Tar-Ciryatan,Silmari%C3%ABn,1
6254,Tar-Ciryatan,Isilm%C3%AB,1
6255,Tar-Ciryatan,Tar-Meneldur,2
6256,Tar-Ciryatan,Almarian,1
6257,Tar-Ciryatan,Valandil_of_And%C3%BAni%C3%AB,1
6258,Tar-Ciryatan,Erendis,1
6259,Tar-Ciryatan,Tar-Aldarion,2
6260,Tar-Ciryatan,Ailinel,1
6261,Tar-Ciryatan,Almiel,1
6262,Tar-Ciryatan,Hallacar,1
6263,Tar-Ciryatan,Tar-Ancalim%C3%AB,2
6264,Tar-Ciryatan,Soronto,1
6265,Tar-Ciryatan,Tar-An%C3%A1rion,2
6266,Tar-Ciryatan,Tar-S%C3%BArion,2
6267,Tar-Ciryatan,Tar-Telperi%C3%ABn,2
6268,Tar-Ciryatan,Isilmo,1
6269,Tar-Ciryatan,Tar-Ancalimon,2
6270,Tar-Ciryatan,Tar-Telemmait%C3%AB,2
6271,Tar-Ciryatan,Herucalmo,2
6272,Tar-Ciryatan,Tar-Vanimeld%C3%AB,2
6273,Tar-Ciryatan,Tar-Alcarin,2
6274,Tar-Ciryatan,Tar-Calmacil,2
6275,Tar-Ciryatan,Tar-Ardamin,2
6276,Tar-Ciryatan,Gimilzagar,1
6277,Tar-Ciryatan,Ar-Ad%C3%BBnakh%C3%B4r,2
6278,Tar-Ciryatan,Ar-Zimrath%C3%B4n,2
6279,Tar-Ciryatan,Ar-Sakalth%C3%B4r,2
6280,Tar-Ciryatan,Tar-Palantir,2
6281,Tar-Ciryatan,Gimilkh%C3%A2d,1
6282,Tar-Ciryatan,Ar-Pharaz%C3%B4n,2
6283,Tar-Atanamir,Tar-Ciryatan,4
6284,Tar-Atanamir,Tar-Ancalimon,4
6285,Tar-Atanamir,Herucalmo,3
6286,Tar-Atanamir,Elros,2
6287,Tar-Atanamir,Vardamir_N%C3%B3limon,2
6288,Tar-Atanamir,Tind%C3%B3miel,1
6289,Tar-Atanamir,Manwendil,1
6290,Tar-Atanamir,Atanalcar,1
6291,Tar-Atanamir,Tar-Amandil,2
6292,Tar-Atanamir,Vardilm%C3%AB,1
6293,Tar-Atanamir,Nolondil,1
6294,Tar-Atanamir,Tar-Elendil,2
6295,Tar-Atanamir,Mairen,1
6296,Tar-Atanamir,Y%C3%A1vien,1
6297,Tar-Atanamir,Oromendil,1
6298,Tar-Atanamir,Axantur,1
6299,Tar-Atanamir,Lindiss%C3%AB,1
6300,Tar-Atanamir,Cemendur,1
6301,Tar-Atanamir,V%C3%ABantur,1
6302,Tar-Atanamir,Hallatan,1
6303,Tar-Atanamir,Silmari%C3%ABn,1
6304,Tar-Atanamir,Isilm%C3%AB,1
6305,Tar-Atanamir,Tar-Meneldur,2
6306,Tar-Atanamir,Almarian,1
6307,Tar-Atanamir,Valandil_of_And%C3%BAni%C3%AB,1
6308,Tar-Atanamir,Erendis,1
6309,Tar-Atanamir,Tar-Aldarion,2
6310,Tar-Atanamir,Ailinel,1
6311,Tar-Atanamir,Almiel,1
6312,Tar-Atanamir,Hallacar,1
6313,Tar-Atanamir,Tar-Ancalim%C3%AB,2
6314,Tar-Atanamir,Soronto,1
6315,Tar-Atanamir,Tar-An%C3%A1rion,2
6316,Tar-Atanamir,Tar-S%C3%BArion,2
6317,Tar-Atanamir,Tar-Telperi%C3%ABn,2
6318,Tar-Atanamir,Isilmo,1
6319,Tar-Atanamir,Tar-Minastir,2
6320,Tar-Atanamir,Tar-Telemmait%C3%AB,2
6321,Tar-Atanamir,Tar-Vanimeld%C3%AB,2
6322,Tar-Atanamir,Tar-Alcarin,2
6323,Tar-Atanamir,Tar-Calmacil,2
6324,Tar-Atanamir,Tar-Ardamin,2
6325,Tar-Atanamir,Gimilzagar,1
6326,Tar-Atanamir,Ar-Ad%C3%BBnakh%C3%B4r,2
6327,Tar-Atanamir,Ar-Zimrath%C3%B4n,2
6328,Tar-Atanamir,Ar-Sakalth%C3%B4r,2
6329,Tar-Atanamir,Tar-Palantir,2
6330,Tar-Atanamir,Gimilkh%C3%A2d,1
6331,Tar-Atanamir,Ar-Pharaz%C3%B4n,2
6332,Tar-Ancalimon,Tar-Atanamir,4
6333,Tar-Ancalimon,Tar-Telemmait%C3%AB,4
6334,Tar-Ancalimon,Elros,2
6335,Tar-Ancalimon,Vardamir_N%C3%B3limon,2
6336,Tar-Ancalimon,Tind%C3%B3miel,1
6337,Tar-Ancalimon,Manwendil,1
6338,Tar-Ancalimon,Atanalcar,1
6339,Tar-Ancalimon,Tar-Amandil,2
6340,Tar-Ancalimon,Vardilm%C3%AB,1
6341,Tar-Ancalimon,Nolondil,1
6342,Tar-Ancalimon,Tar-Elendil,2
6343,Tar-Ancalimon,Mairen,1
6344,Tar-Ancalimon,Y%C3%A1vien,1
6345,Tar-Ancalimon,Oromendil,1
6346,Tar-Ancalimon,Axantur,1
6347,Tar-Ancalimon,Lindiss%C3%AB,1
6348,Tar-Ancalimon,Cemendur,1
6349,Tar-Ancalimon,V%C3%ABantur,1
6350,Tar-Ancalimon,Hallatan,1
6351,Tar-Ancalimon,Silmari%C3%ABn,1
6352,Tar-Ancalimon,Isilm%C3%AB,1
6353,Tar-Ancalimon,Tar-Meneldur,2
6354,Tar-Ancalimon,Almarian,1
6355,Tar-Ancalimon,Valandil_of_And%C3%BAni%C3%AB,1
6356,Tar-Ancalimon,Erendis,1
6357,Tar-Ancalimon,Tar-Aldarion,2
6358,Tar-Ancalimon,Ailinel,1
6359,Tar-Ancalimon,Almiel,1
6360,Tar-Ancalimon,Hallacar,1
6361,Tar-Ancalimon,Tar-Ancalim%C3%AB,2
6362,Tar-Ancalimon,Soronto,1
6363,Tar-Ancalimon,Tar-An%C3%A1rion,2
6364,Tar-Ancalimon,Tar-S%C3%BArion,2
6365,Tar-Ancalimon,Tar-Telperi%C3%ABn,2
6366,Tar-Ancalimon,Isilmo,1
6367,Tar-Ancalimon,Tar-Minastir,2
6368,Tar-Ancalimon,Tar-Ciryatan,2
6369,Tar-Ancalimon,Herucalmo,2
6370,Tar-Ancalimon,Tar-Vanimeld%C3%AB,2
6371,Tar-Ancalimon,Tar-Alcarin,2
6372,Tar-Ancalimon,Tar-Calmacil,2
6373,Tar-Ancalimon,Tar-Ardamin,2
6374,Tar-Ancalimon,Gimilzagar,1
6375,Tar-Ancalimon,Ar-Ad%C3%BBnakh%C3%B4r,2
6376,Tar-Ancalimon,Ar-Zimrath%C3%B4n,2
6377,Tar-Ancalimon,Ar-Sakalth%C3%B4r,2
6378,Tar-Ancalimon,Tar-Palantir,2
6379,Tar-Ancalimon,Gimilkh%C3%A2d,1
6380,Tar-Ancalimon,Ar-Pharaz%C3%B4n,2
6381,Tar-Telemmait%C3%AB,Tar-Ancalimon,4
6382,Tar-Telemmait%C3%AB,Tar-Vanimeld%C3%AB,4
6383,Tar-Telemmait%C3%AB,Elros,2
6384,Tar-Telemmait%C3%AB,Vardamir_N%C3%B3limon,2
6385,Tar-Telemmait%C3%AB,Tind%C3%B3miel,1
6386,Tar-Telemmait%C3%AB,Manwendil,1
6387,Tar-Telemmait%C3%AB,Atanalcar,1
6388,Tar-Telemmait%C3%AB,Tar-Amandil,2
